Year,Name,Rank,Gender
2006,Oliver,173,M
2006,Karen,173,F
2006,Erick,174,M
2006,Jillian,174,F
2006,Hector,175,M
2006,Ellie,175,F
2006,Bryson,176,M
2006,Mariana,176,F
2006,Johnathan,177,M
2006,Sienna,177,F
2006,Mario,178,M
2006,Jordyn,178,F
2006,Shane,179,M
2006,Adrianna,179,F
2006,Jeffrey,180,M
2006,Camila,180,F
2006,Collin,181,M
2006,Bella,181,F
2006,Spencer,182,M
2006,Bianca,182,F
2006,Abraham,183,M
2006,Jasmin,183,F
2006,Leonardo,184,M
2006,Kelsey,184,F
2006,Brendan,185,M
2006,Kiara,185,F
2006,Elias,186,M
2006,Lindsey,186,F
2006,Jace,187,M
2006,Elena,187,F
2006,Bradley,188,M
2006,Nadia,188,F
2006,Erik,189,M
2006,Maggie,189,F
2006,Wesley,190,M
2006,Courtney,190,F
2006,Jaylen,191,M
2006,Dakota,191,F
2006,Trenton,192,M
2006,Chelsea,192,F
2006,Josue,193,M
2006,Delaney,193,F
2006,Raymond,194,M
2006,Julianna,194,F
2006,Sergio,195,M
2006,Kyra,195,F
2006,Damien,196,M
2006,Makenzie,196,F
2006,Devon,197,M
2006,Sabrina,197,F
2006,Donovan,198,M
2006,Cassidy,198,F
2006,Dalton,199,M
2006,Caitlyn,199,F
2006,Martin,200,M
2006,Hope,200,F
2006,Landen,201,M
2006,Crystal,201,F
2006,Miles,202,M
2006,Ariel,202,F
2006,Israel,203,M
2006,Jayden,203,F
2006,Andy,204,M
2006,Kyla,204,F
2006,Drew,205,M
2006,Abby,205,F
2006,Marco,206,M
2006,Annabelle,206,F
2006,Andre,207,M
2006,Caitlin,207,F
2006,Gregory,208,M
2006,Angelica,208,F
2006,Roman,209,M
2006,Karla,209,F
2006,Ty,210,M
2006,Tiffany,210,F
2006,Jaxon,211,M
2006,Veronica,211,F
2006,Avery,212,M
2006,Kelly,212,F
2006,Cayden,213,M
2006,Ciara,213,F
2006,Jaiden,214,M
2006,Cadence,214,F
2006,Roberto,215,M
2006,Amaya,215,F
2006,Dominick,216,M
2006,Camryn,216,F
2006,Rafael,217,M
2006,Mckenna,217,F
2006,Grayson,218,M
2006,Elise,218,F
2006,Pedro,219,M
2006,Cassandra,219,F
2006,Calvin,220,M
2006,Aniyah,220,F
2006,Camden,221,M
2006,Josephine,221,F
2006,Taylor,222,M
2006,Erica,222,F
2006,Dillon,223,M
2006,Vivian,223,F
2006,Braxton,224,M
2006,Esmeralda,224,F
2006,Keegan,225,M
2006,Julissa,225,F
2006,Clayton,226,M
2006,Jazmine,226,F
2006,Ruben,227,M
2006,Karina,227,F
2006,Jalen,228,M
2006,Fatima,228,F
2006,Troy,229,M
2006,Allie,229,F
2006,Kayden,230,M
2006,Savanna,230,F
2006,Santiago,231,M
2006,Makenna,231,F
2006,Harrison,232,M
2006,Alejandra,232,F
2006,Dawson,233,M
2006,Clara,233,F
2006,Corey,234,M
2006,Mallory,234,F
2006,Maddox,235,M
2006,Laila,235,F
2006,Leo,236,M
2006,Aliyah,236,F
2006,Johnny,237,M
2006,Brooklynn,237,F
2006,Kai,238,M
2006,Erika,238,F
2006,Drake,239,M
2006,Brenda,239,F
2006,Julio,240,M
2006,Cynthia,240,F
2006,Lukas,241,M
2006,Stella,241,F
2006,Kaiden,242,M
2006,Jamie,242,F
2006,Zane,243,M
2006,Kendra,243,F
2006,Aden,244,M
2006,Bethany,244,F
2006,Frank,245,M
2006,Nora,245,F
2006,Simon,246,M
2006,Piper,246,F
2006,Sawyer,247,M
2006,Haylee,247,F
2006,Marcos,248,M
2006,Alaina,248,F
2006,Hudson,249,M
2006,Kira,249,F
2006,Trey,250,M
2006,Monica,250,F
2006,Ronald,251,M
2006,Carly,251,F
2006,Asher,252,M
2006,Tessa,252,F
2006,Scott,253,M
2006,Heaven,253,F
2006,Griffin,254,M
2006,Alivia,254,F
2006,Raul,255,M
2006,Guadalupe,255,F
2006,Derrick,256,M
2006,Joanna,256,F
2006,Ryder,257,M
2006,Kailey,257,F
2006,Rylan,258,M
2006,Carmen,258,F
2006,Dustin,259,M
2006,Allyson,259,F
2006,Tucker,260,M
2006,Paris,260,F
2006,Brock,261,M
2006,Violet,261,F
2006,Angelo,262,M
2006,Aniya,262,F
2006,Emanuel,263,M
2006,Lindsay,263,F
2006,Armando,264,M
2006,Ayla,264,F
2006,Kyler,265,M
2006,Cecilia,265,F
2006,Zion,266,M
2006,Kayleigh,266,F
2006,Payton,267,M
2006,Macy,267,F
2006,Gerardo,268,M
2006,Alayna,268,F
2006,Ezekiel,269,M
2006,Hanna,269,F
2006,Skyler,270,M
2006,Katelynn,270,F
2006,Colby,271,M
2006,Alison,271,F
2006,Fabian,272,M
2006,Nina,272,F
2006,Chance,273,M
2006,Georgia,273,F
2006,Mateo,274,M
2006,Dulce,274,F
2006,Mitchell,275,M
2006,Kamryn,275,F
2006,Tyson,276,M
2006,Rebekah,276,F
2006,Keith,277,M
2006,Eleanor,277,F
2006,Xander,278,M
2006,Kaylie,278,F
2006,Jaime,279,M
2006,Kara,279,F
2006,Darius,280,M
2006,Lola,280,F
2006,Enrique,281,M
2006,Carolina,281,F
2006,Quinn,282,M
2006,Eliana,282,F
2006,Allen,283,M
2006,Tatiana,283,F
2006,Kameron,284,M
2006,Leila,284,F
2006,Phillip,285,M
2006,Selena,285,F
2006,Joaquin,286,M
2006,Jadyn,286,F
2006,Trent,287,M
2006,Anahi,287,F
2006,Cade,288,M
2006,Anastasia,288,F
2006,Corbin,289,M
2006,Cameron,289,F
2006,Malik,290,M
2006,Izabella,290,F
2006,Dante,291,M
2006,Josie,291,F
2006,Pablo,292,M
2006,Miriam,292,F
2006,Jakob,293,M
2006,Ashlynn,293,F
2006,Brayan,294,M
2006,Jayda,294,F
2006,Axel,295,M
2006,Heidi,295,F
2006,Theodore,296,M
2006,Julie,296,F
2006,Saul,297,M
2006,Scarlett,297,F
2006,Emilio,298,M
2006,Esther,298,F
2006,Brennan,299,M
2006,Melody,299,F
2006,Lincoln,300,M
2006,Desiree,300,F
2006,Lorenzo,301,M
2006,Kiera,301,F
2006,Adan,302,M
2006,Paola,302,F
2006,Donald,303,M
2006,Callie,303,F
2006,Brett,304,M
2006,Jaden,304,F
2006,Gustavo,305,M
2006,Emerson,305,F
2006,Zander,306,M
2006,Hayley,306,F
2006,Danny,307,M
2006,Daniella,307,F
2006,Casey,308,M
2006,Camille,308,F
2006,Talan,309,M
2006,Emely,309,F
2006,Randy,310,M
2006,Meredith,310,F
2006,Myles,311,M
2006,Estrella,311,F
2006,Caiden,312,M
2006,Aurora,312,F
2006,Dennis,313,M
2006,Leilani,313,F
2006,Gael,314,M
2006,Joselyn,314,F
2006,Alberto,315,M
2006,Skyler,315,F
2006,Mathew,316,M
2006,Diamond,316,F
2006,Brenden,317,M
2006,Rylie,317,F
2006,Jerry,318,M
2006,Brittany,318,F
2006,Julius,319,M
2006,April,319,F
2006,Zackary,320,M
2006,Eden,320,F
2006,Lance,321,M
2006,Marisol,321,F
2006,Lane,322,M
2006,Meghan,322,F
2006,Arturo,323,M
2006,Lizbeth,323,F
2006,Amir,324,M
2006,Yasmin,324,F
2006,Jimmy,325,M
2006,Eliza,325,F
2006,Louis,326,M
2006,Nancy,326,F
2006,Ismael,327,M
2006,Celeste,327,F
2006,Alec,328,M
2006,Ryleigh,328,F
2006,Tony,329,M
2006,Lila,329,F
2006,Jude,330,M
2006,Shayla,330,F
2006,Braeden,331,M
2006,Michaela,331,F
2006,Emiliano,332,M
2006,Asia,332,F
2006,Esteban,333,M
2006,Fiona,333,F
2006,Alfredo,334,M
2006,Ivy,334,F
2006,Tristen,335,M
2006,Annika,335,F
2006,Nickolas,336,M
2006,Sasha,336,F
2006,Charlie,337,M
2006,Madeleine,337,F
2006,Abel,338,M
2006,Ashlee,338,F
2006,Curtis,339,M
2006,Claudia,339,F
2006,Ezra,340,M
2006,Lucia,340,F
2006,Shaun,341,M
2006,Heather,341,F
2006,Leland,342,M
2006,Harmony,342,F
2006,Philip,343,M
2006,Helen,343,F
2006,Moises,344,M
2006,Kaitlin,344,F
2006,Camron,345,M
2006,Lexi,345,F
2006,Marvin,346,M
2006,Holly,346,F
2006,Quentin,347,M
2006,Bridget,347,F
2006,Maximilian,348,M
2006,Presley,348,F
2006,Luca,349,M
2006,Tatum,349,F
2006,Gary,350,M
2006,Rose,350,F
2006,Jay,351,M
2006,Samara,351,F
2006,Dallas,352,M
2006,Danica,352,F
2006,Jayson,353,M
2006,London,353,F
2006,Albert,354,M
2006,Wendy,354,F
2006,Walter,355,M
2006,Alina,355,F
2006,Orlando,356,M
2006,Kaydence,356,F
2006,Jonas,357,M
2006,Natasha,357,F
2006,Chris,358,M
2006,Madalyn,358,F
2006,Easton,359,M
2006,Shannon,359,F
2006,Ali,360,M
2006,Kyleigh,360,F
2006,Darren,361,M
2006,Alessandra,361,F
2006,Nehemiah,362,M
2006,Sherlyn,362,F
2006,Rodrigo,363,M
2006,Talia,363,F
2006,Declan,364,M
2006,Sandra,364,F
2006,Douglas,365,M
2006,Cindy,365,F
2006,Morgan,366,M
2006,Phoebe,366,F
2006,Ramon,367,M
2006,Kaelyn,367,F
2006,Mauricio,368,M
2006,Genevieve,368,F
2006,Bennett,369,M
2006,Iris,369,F
2006,Joe,370,M
2006,Addyson,370,F
2006,Hugo,371,M
2006,Kathleen,371,F
2006,Elliot,372,M
2006,Priscilla,372,F
2006,Silas,373,M
2006,Ruth,373,F
2006,Maximus,374,M
2006,Kristen,374,F
2006,Chad,375,M
2006,Emilee,375,F
2006,Jonathon,376,M
2006,Johanna,376,F
2006,Arthur,377,M
2006,Alissa,377,F
2006,Cash,378,M
2006,Itzel,378,F
2006,Ernesto,379,M
2006,Denise,379,F
2006,Weston,380,M
2006,Nia,380,F
2006,Larry,381,M
2006,Brenna,381,F
2006,Keaton,382,M
2006,Katrina,382,F
2006,Nikolas,383,M
2006,Alice,383,F
2006,Holden,384,M
2006,Cora,384,F
2006,Dean,385,M
2006,Nyla,385,F
2006,Damon,386,M
2006,Janiya,386,F
2006,Yahir,387,M
2006,Perla,387,F
2006,Elliott,388,M
2006,Harley,388,F
2006,Bryant,389,M
2006,Angie,389,F
2006,Salvador,390,M
2006,Janelle,390,F
2006,Jaxson,391,M
2006,Kadence,391,F
2006,Kristopher,392,M
2006,Rachael,392,F
2006,Dane,393,M
2006,Ximena,393,F
2006,Ricky,394,M
2006,Nayeli,394,F
2006,Eddie,395,M
2006,Dana,395,F
2006,Braydon,396,M
2006,Serena,396,F
2006,Felix,397,M
2006,Nataly,397,F
2006,Jadon,398,M
2006,Annie,398,F
2006,Anderson,399,M
2006,Kaylin,399,F
2006,Maurice,400,M
2006,Rosa,400,F
2006,Braylon,401,M
2006,Kiana,401,F
2006,Chandler,402,M
2006,Brynn,402,F
2006,Uriel,403,M
2006,Maddison,403,F
2006,Russell,404,M
2006,Kristina,404,F
2006,Davis,405,M
2006,Anya,405,F
2006,Isiah,406,M
2006,Marina,406,F
2006,Lawrence,407,M
2006,Kirsten,407,F
2006,Marc,408,M
2006,Madyson,408,F
2006,Issac,409,M
2006,Imani,409,F
2006,Javon,410,M
2006,Malia,410,F
2006,Justice,411,M
2006,Casey,411,F
2006,Tate,412,M
2006,Lana,412,F
2006,Reece,413,M
2006,Patricia,413,F
2006,Walker,414,M
2006,Madisyn,414,F
2006,Cohen,415,M
2006,Marley,415,F
2006,Jaydon,416,M
2006,Hayden,416,F
2006,Marshall,417,M
2006,Sage,417,F
2006,Nasir,418,M
2006,Yesenia,418,F
2006,Micheal,419,M
2006,Lesly,419,F
2006,Zachariah,420,M
2006,Emilia,420,F
2006,Amari,421,M
2006,Kassandra,421,F
2006,Reid,422,M
2006,Kimora,422,F
2006,Phoenix,423,M
2006,Sidney,423,F
2006,Jameson,424,M
2006,Bryanna,424,F
2006,Melvin,425,M
2006,Teagan,425,F
2006,Rowan,426,M
2006,Aubree,426,F
2006,Jayce,427,M
2006,Haylie,427,F
2006,Talon,428,M
2006,Francesca,428,F
2006,Carl,429,M
2006,Kiley,429,F
2006,Graham,430,M
2006,Lauryn,430,F
2006,Cory,431,M
2006,Fernanda,431,F
2006,Jeffery,432,M
2006,Logan,432,F
2006,Reese,433,M
2006,Skye,433,F
2006,Kelvin,434,M
2006,Raegan,434,F
2006,Kade,435,M
2006,Dayanara,435,F
2006,Skylar,436,M
2006,Madilyn,436,F
2006,Demetrius,437,M
2006,Christine,437,F
2006,Beau,438,M
2006,Valentina,438,F
2006,Franklin,439,M
2006,Lilian,439,F
2006,Guillermo,440,M
2006,Mercedes,440,F
2006,Jaylin,441,M
2006,Raven,441,F
2006,Brodie,442,M
2006,Jaelyn,442,F
2006,Mekhi,443,M
2006,Sarai,443,F
2006,Jamari,444,M
2006,Taryn,444,F
2006,Moses,445,M
2006,Lilliana,445,F
2006,Terry,446,M
2006,Lacey,446,F
2006,Nelson,447,M
2006,Tania,447,F
2006,Noel,448,M
2006,Elaina,448,F
2006,Rodney,449,M
2006,Viviana,449,F
2006,Noe,450,M
2006,Hallie,450,F
2006,Everett,451,M
2006,Noelle,451,F
2006,Deandre,452,M
2006,Tori,452,F
2006,Roger,453,M
2006,Gloria,453,F
2006,Khalil,454,M
2006,Hailee,454,F
2006,Jon,455,M
2006,Ryan,455,F
2006,Finn,456,M
2006,Ainsley,456,F
2006,Felipe,457,M
2006,Kassidy,457,F
2006,Roy,458,M
2006,America,458,F
2006,Jamarion,459,M
2006,Brielle,459,F
2006,Tommy,460,M
2006,Anne,460,F
2006,Izaiah,461,M
2006,Janiyah,461,F
2006,Nathanael,462,M
2006,Linda,462,F
2006,Sam,463,M
2006,Tara,463,F
2006,Desmond,464,M
2006,Jaiden,464,F
2006,Terrance,465,M
2006,Hazel,465,F
2006,Kristian,466,M
2006,Melany,466,F
2006,Mohamed,467,M
2006,Adeline,467,F
2006,Leonel,468,M
2006,Clarissa,468,F
2006,Dorian,469,M
2006,Baylee,469,F
2006,Reed,470,M
2006,Isabela,470,F
2006,Ariel,471,M
2006,Alyson,471,F
2006,Branden,472,M
2006,Jimena,472,F
2006,Billy,473,M
2006,Alanna,473,F
2006,Jermaine,474,M
2006,Britney,474,F
2006,Grady,475,M
2006,Jenny,475,F
2006,Porter,476,M
2006,Amya,476,F
2006,Quinton,477,M
2006,Tiana,477,F
2006,Davion,478,M
2006,Jane,478,F
2006,Jaylon,479,M
2006,Macie,479,F
2006,Bobby,480,M
2006,Elle,480,F
2006,Brent,481,M
2006,Penelope,481,F
2006,Bruce,482,M
2006,Miracle,482,F
2006,Frederick,483,M
2006,Laney,483,F
2006,Tobias,484,M
2006,Lillie,484,F
2006,Jessie,485,M
2006,Anika,485,F
2006,Solomon,486,M
2006,Anaya,486,F
2006,Triston,487,M
2006,Shania,487,F
2006,Tomas,488,M
2006,Kaleigh,488,F
2006,Quincy,489,M
2006,Lena,489,F
2006,Rocco,490,M
2006,Abbigail,490,F
2006,Osvaldo,491,M
2006,Emilie,491,F
2006,Rene,492,M
2006,Kailyn,492,F
2006,Judah,493,M
2006,Halle,493,F
2006,Kody,494,M
2006,Hadley,494,F
2006,Zachery,495,M
2006,Cristina,495,F
2006,Conor,496,M
2006,Maritza,496,F
2006,Damion,497,M
2006,Natalee,497,F
2006,Kenny,498,M
2006,Marisa,498,F
2006,Cristopher,499,M
2006,Paulina,499,F
2006,Cruz,500,M
2006,Raquel,500,F
2006,Brendon,501,M
2006,Carla,501,F
2006,Gunnar,502,M
2006,Elisabeth,502,F
2006,Greyson,503,M
2006,Lisa,503,F
2006,Jamal,504,M
2006,Athena,504,F
2006,Leon,505,M
2006,Krystal,505,F
2006,Warren,506,M
2006,Maia,506,F
2006,Allan,507,M
2006,Joy,507,F
2006,Marlon,508,M
2006,Helena,508,F
2006,Toby,509,M
2006,Kiersten,509,F
2006,Colten,510,M
2006,Harper,510,F
2006,River,511,M
2006,Virginia,511,F
2006,Wilson,512,M
2006,Jaqueline,512,F
2006,Alvin,513,M
2006,Norah,513,F
2006,Willie,514,M
2006,Marilyn,514,F
2006,Cyrus,515,M
2006,Marlene,515,F
2006,Reginald,516,M
2006,Luna,516,F
2006,Rogelio,517,M
2006,Carolyn,517,F
2006,Deshawn,518,M
2006,Danna,518,F
2006,Rodolfo,519,M
2006,Amari,519,F
2006,Terrell,520,M
2006,Lexie,520,F
2006,Rohan,521,M
2006,Lia,521,F
2006,Harley,522,M
2006,Saniya,522,F
2006,Byron,523,M
2006,Kenya,523,F
2006,Ahmad,524,M
2006,Sylvia,524,F
2006,Ulises,525,M
2006,Kaitlynn,525,F
2006,Kellen,526,M
2006,Martha,526,F
2006,Kendrick,527,M
2006,Ayanna,527,F
2006,Johan,528,M
2006,Rihanna,528,F
2006,Orion,529,M
2006,Willow,529,F
2006,Trevon,530,M
2006,Pamela,530,F
2006,Isaias,531,M
2006,Whitney,531,F
2006,Steve,532,M
2006,Deanna,532,F
2006,Will,533,M
2006,Jazlyn,533,F
2006,Jamison,534,M
2006,Tabitha,534,F
2006,Jett,535,M
2006,Teresa,535,F
2006,Trace,536,M
2006,Yazmin,536,F
2006,Joey,537,M
2006,Aileen,537,F
2006,Terrence,538,M
2006,Nathalie,538,F
2006,Emerson,539,M
2006,Liberty,539,F
2006,Dayton,540,M
2006,Quinn,540,F
2006,Ezequiel,541,M
2006,Yadira,541,F
2006,Johnathon,542,M
2006,Kali,542,F
2006,Kobe,543,M
2006,Elisa,543,F
2006,Gerald,544,M
2006,Ellen,544,F
2006,Malcolm,545,M
2006,Alexus,545,F
2006,Oswaldo,546,M
2006,Melina,546,F
2006,Waylon,547,M
2006,Justice,547,F
2006,Craig,548,M
2006,Delilah,548,F
2006,Pierce,549,M
2006,Madelynn,549,F
2006,Titus,550,M
2006,Carley,550,F
2006,Wade,551,M
2006,Tiara,551,F
2006,Alfonso,552,M
2006,Zoie,552,F
2006,Marquis,553,M
2006,Dayana,553,F
2006,Gilberto,554,M
2006,Destinee,554,F
2006,Ben,555,M
2006,Precious,555,F
2006,Karson,556,M
2006,Annabella,556,F
2006,Tristin,557,M
2006,Kenzie,557,F
2006,Alonzo,558,M
2006,Jessie,558,F
2006,Ahmed,559,M
2006,Cara,559,F
2006,Ray,560,M
2006,Jaida,560,F
2006,Francis,561,M
2006,Barbara,561,F
2006,Addison,562,M
2006,Janet,562,F
2006,Ronnie,563,M
2006,Cierra,563,F
2006,Jairo,564,M
2006,Simone,564,F
2006,Jase,565,M
2006,Kasey,565,F
2006,Kieran,566,M
2006,Isis,566,F
2006,Ramiro,567,M
2006,Regan,567,F
2006,Jasper,568,M
2006,India,568,F
2006,Emmett,569,M
2006,Danika,569,F
2006,Alvaro,570,M
2006,Araceli,570,F
2006,Rolando,571,M
2006,Amira,571,F
2006,Blaine,572,M
2006,Aspen,572,F
2006,Kendall,573,M
2006,Amara,573,F
2006,Romeo,574,M
2006,Kristin,574,F
2006,Tyrone,575,M
2006,Tamia,575,F
2006,Aydan,576,M
2006,Arely,576,F
2006,Jerome,577,M
2006,Judith,577,F
2006,Gunner,578,M
2006,Marie,578,F
2006,Camren,579,M
2006,Mckayla,579,F
2006,Landyn,580,M
2006,Patience,580,F
2006,Adolfo,581,M
2006,Juliet,581,F
2006,Devan,582,M
2006,Renee,582,F
2006,Jamie,583,M
2006,Kailee,583,F
2006,Alijah,584,M
2006,Alisha,584,F
2006,Zackery,585,M
2006,Carissa,585,F
2006,Abram,586,M
2006,Jaidyn,586,F
2006,Aldo,587,M
2006,Arielle,587,F
2006,Brycen,588,M
2006,Yasmine,588,F
2006,Mohammad,589,M
2006,Annalise,589,F
2006,Darian,590,M
2006,Eve,590,F
2006,Gideon,591,M
2006,Luz,591,F
2006,Brooks,592,M
2006,Carlie,592,F
2006,Harry,593,M
2006,Irene,593,F
2006,Ibrahim,594,M
2006,Janessa,594,F
2006,Cedric,595,M
2006,Reyna,595,F
2006,Julien,596,M
2006,Haleigh,596,F
2006,Darrell,597,M
2006,Evangeline,597,F
2006,Ronan,598,M
2006,Skyla,598,F
2006,Vicente,599,M
2006,Sonia,599,F
2006,Stanley,600,M
2006,Yoselin,600,F
2006,Davin,601,M
2006,Kierra,601,F
2006,Braiden,602,M
2006,Cali,602,F
2006,Davon,603,M
2006,Regina,603,F
2006,Neil,604,M
2006,Aubrie,604,F
2006,Maverick,605,M
2006,Brisa,605,F
2006,Deven,606,M
2006,Daphne,606,F
2006,Keenan,607,M
2006,Sanaa,607,F
2006,Alessandro,608,M
2006,Tia,608,F
2006,Jabari,609,M
2006,Damaris,609,F
2006,Dwayne,610,M
2006,Haven,610,F
2006,Gianni,611,M
2006,Susan,611,F
2006,Dominik,612,M
2006,Addisyn,612,F
2006,Lee,613,M
2006,Lea,613,F
2006,Leonard,614,M
2006,Jolie,614,F
2006,Alexzander,615,M
2006,Rubi,615,F
2006,Keagan,616,M
2006,Alma,616,F
2006,Xzavier,617,M
2006,Felicity,617,F
2006,August,618,M
2006,Karissa,618,F
2006,Matteo,619,M
2006,Ingrid,619,F
2006,Misael,620,M
2006,Jazmyn,620,F
2006,Tyrese,621,M
2006,Kaylynn,621,F
2006,Randall,622,M
2006,Kennedi,622,F
2006,Asa,623,M
2006,Sharon,623,F
2006,Ryker,624,M
2006,Kayden,624,F
2006,Krish,625,M
2006,Savanah,625,F
2006,Boston,626,M
2006,Brittney,626,F
2006,Junior,627,M
2006,Yareli,627,F
2006,Rudy,628,M
2006,Jaylin,628,F
2006,Elisha,629,M
2006,Siena,629,F
2006,Markus,630,M
2006,Ally,630,F
2006,Antoine,631,M
2006,Gwendolyn,631,F
2006,Kolton,632,M
2006,Jaylynn,632,F
2006,Mohammed,633,M
2006,Larissa,633,F
2006,Ari,634,M
2006,Noemi,634,F
2006,Bailey,635,M
2006,Amiyah,635,F
2006,Kadin,636,M
2006,Macey,636,F
2006,Sincere,637,M
2006,Parker,637,F
2006,London,638,M
2006,Edith,638,F
2006,Muhammad,639,M
2006,Lyla,639,F
2006,Aron,640,M
2006,Kaya,640,F
2006,Freddy,641,M
2006,Mikaela,641,F
2006,Jefferson,642,M
2006,Rowan,642,F
2006,Alonso,643,M
2006,Gia,643,F
2006,Javion,644,M
2006,Lyric,644,F
2006,Wayne,645,M
2006,Maeve,645,F
2006,Damarion,646,M
2006,Shaniya,646,F
2006,Eugene,647,M
2006,Myah,647,F
2006,Frankie,648,M
2006,Dominique,648,F
2006,Jamar,649,M
2006,Karlee,649,F
2006,Kole,650,M
2006,Abbie,650,F
2006,Quintin,651,M
2006,Bailee,651,F
2006,Harold,652,M
2006,Aryanna,652,F
2006,Todd,653,M
2006,Arabella,653,F
2006,Duncan,654,M
2006,Carlee,654,F
2006,Tyrell,655,M
2006,Monique,655,F
2006,Jaquan,656,M
2006,Mayra,656,F
2006,Agustin,657,M
2006,Cheyanne,657,F
2006,Gilbert,658,M
2006,Juliette,658,F
2006,Jarrett,659,M
2006,Campbell,659,F
2006,Rashad,660,M
2006,Cristal,660,F
2006,Coleman,661,M
2006,Aria,661,F
2006,Moshe,662,M
2006,Tyra,662,F
2006,Efrain,663,M
2006,Clare,663,F
2006,Kamari,664,M
2006,Taniya,664,F
2006,Kolby,665,M
2006,Alena,665,F
2006,Jaeden,666,M
2006,Maci,666,F
2006,Nico,667,M
2006,Aleah,667,F
2006,Kamron,668,M
2006,Jacquelyn,668,F
2006,Octavio,669,M
2006,Cecelia,669,F
2006,Irvin,670,M
2006,Kaley,670,F
2006,Kasey,671,M
2006,Paula,671,F
2006,Lamar,672,M
2006,Stacy,672,F
2006,Lawson,673,M
2006,Charity,673,F
2006,Yandel,674,M
2006,Evelin,674,F
2006,Bradyn,675,M
2006,Esperanza,675,F
2006,Zechariah,676,M
2006,Deborah,676,F
2006,Jordy,677,M
2006,Gisselle,677,F
2006,Lewis,678,M
2006,Tamara,678,F
2006,Milo,679,M
2006,Janae,679,F
2006,Mike,680,M
2006,Greta,680,F
2006,Raphael,681,M
2006,Mara,681,F
2006,Davian,682,M
2006,Laci,682,F
2006,Rhett,683,M
2006,Aisha,683,F
2006,Aryan,684,M
2006,Elyse,684,F
2006,Draven,685,M
2006,Emmalee,685,F
2006,Ryland,686,M
2006,Kaylyn,686,F
2006,Deacon,687,M
2006,Amani,687,F
2006,Santino,688,M
2006,Ashleigh,688,F
2006,Sage,689,M
2006,Marianna,689,F
2006,Dashawn,690,M
2006,Tianna,690,F
2006,Layne,691,M
2006,Lizeth,691,F
2006,Jaylan,692,M
2006,Mariam,692,F
2006,Semaj,693,M
2006,Angelique,693,F
2006,Jovani,694,M
2006,Kaia,694,F
2006,Brice,695,M
2006,Abbey,695,F
2006,Clark,696,M
2006,Catalina,696,F
2006,Humberto,697,M
2006,Ryann,697,F
2006,Armani,698,M
2006,Keely,698,F
2006,Kenyon,699,M
2006,Aliya,699,F
2006,Tyree,700,M
2006,Ayana,700,F
2006,Kane,701,M
2006,Krista,701,F
2006,Giovanny,702,M
2006,Monserrat,702,F
2006,Ignacio,703,M
2006,Rosemary,703,F
2006,Luciano,704,M
2006,Ansley,704,F
2006,Kian,705,M
2006,Lorena,705,F
2006,Isai,706,M
2006,Roselyn,706,F
2006,Adriel,707,M
2006,Celia,707,F
2006,Clay,708,M
2006,Giana,708,F
2006,Nigel,709,M
2006,Princess,709,F
2006,Gavyn,710,M
2006,Saniyah,710,F
2006,Darnell,711,M
2006,Akeelah,711,F
2006,Yair,712,M
2006,Gina,712,F
2006,Kareem,713,M
2006,Joslyn,713,F
2006,Josh,714,M
2006,Micah,714,F
2006,Omari,715,M
2006,Ada,715,F
2006,Giancarlo,716,M
2006,Hana,716,F
2006,Layton,717,M
2006,Theresa,717,F
2006,Santos,718,M
2006,Zaria,718,F
2006,Vance,719,M
2006,Elaine,719,F
2006,Arjun,720,M
2006,Valery,720,F
2006,Jean,721,M
2006,Liana,721,F
2006,Donte,722,M
2006,Aracely,722,F
2006,Ernest,723,M
2006,Giovanna,723,F
2006,Nathanial,724,M
2006,Isabell,724,F
2006,Anton,725,M
2006,Lainey,725,F
2006,Jair,726,M
2006,Shyanne,726,F
2006,Malakai,727,M
2006,Iliana,727,F
2006,Omarion,728,M
2006,Lucille,728,F
2006,Tristian,729,M
2006,Kayley,729,F
2006,Roderick,730,M
2006,Jakayla,730,F
2006,Aydin,731,M
2006,Ann,731,F
2006,Brennen,732,M
2006,Cassie,732,F
2006,Cale,733,M
2006,Dylan,733,F
2006,Vaughn,734,M
2006,Tess,734,F
2006,Demarcus,735,M
2006,Taliyah,735,F
2006,Derick,736,M
2006,Adrienne,736,F
2006,Enzo,737,M
2006,Jamya,737,F
2006,Hamza,738,M
2006,Rhiannon,738,F
2006,Jordon,739,M
2006,Aiyana,739,F
2006,Kylan,740,M
2006,Lorelei,740,F
2006,Mathias,741,M
2006,Tyler,741,F
2006,Nash,742,M
2006,Amiya,742,F
2006,Justus,743,M
2006,Betsy,743,F
2006,Braedon,744,M
2006,Chasity,744,F
2006,Dale,745,M
2006,Meagan,745,F
2006,Kaeden,746,M
2006,Tanya,746,F
2006,Ross,747,M
2006,Jacey,747,F
2006,Devyn,748,M
2006,Leanna,748,F
2006,Demarion,749,M
2006,Mila,749,F
2006,Garret,750,M
2006,Lesley,750,F
2006,Jan,751,M
2006,Charlize,751,F
2006,Kason,752,M
2006,Salma,752,F
2006,Cason,753,M
2006,Deja,753,F
2006,Adrien,754,M
2006,Cherish,754,F
2006,Alfred,755,M
2006,Kaliyah,755,F
2006,Braylen,756,M
2006,Mollie,756,F
2006,Jadyn,757,M
2006,Anabelle,757,F
2006,Beckett,758,M
2006,Gillian,758,F
2006,Jorden,759,M
2006,Gracelyn,759,F
2006,Aedan,760,M
2006,Hailie,760,F
